"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",-1.32458768199845,-2421.27851002567,-1.71411576088618,-619.362600197599,-716.266115179477,38.5317574434995,0.600435795704936,494.354063054392,852.506311537833,345.512836048398,261.047495310281,-371.857612385304,1247.45402723515,1.44942735014383,-343.013522716489,166.526543116931,413.06984226308,-0.481966356238438,-2.45950289708389,-23.4777734473316,-4.2699358741009,0.376627050048893,-0.745845677457872,-2.43144617156631,-5.93049874769754,-10.043931910423,-1.08896137359149,-13.449802210839,-15.4521794904748,-20.8089065293233,-16.3935896834848,-17.3352764893625,0.704356810448763,-8.72139632550948,-0.681256105003919,-12.4358837944336,-6.41517606410286,-71.6798991792419,-10.7534681526437,291.157637893351
"2",-2.67963312001798,-2707.52912451927,-2.19645479137001,-522.890140421899,-841.154511051039,851.011486043087,-0.0372049675303793,555.589477216171,830.85658410682,287.038531823635,432.004076519054,-500.40300114578,1380.22535515331,34.2276753255598,-433.698527345341,159.373583017817,393.304197257506,-0.481135098774887,-2.70410891885467,-19.2533383354277,-3.79013952772934,0.283411985284872,-0.690378443948563,-2.56060612912128,-5.42415799950443,-10.3460652031845,-1.14002194780675,-14.3510820070197,-12.3271394220629,-20.8535853973648,-15.3492877847931,-15.1233827821472,0.872437055656993,-7.41550804597324,-0.452773036696559,-12.0742483692183,-6.34086293795911,-46.5718048953846,-10.7851141867085,25.8233652687353
"3",-2.01592884146891,-2592.5293692103,-3.32827262073522,-702.482949734769,-861.054983719027,49.1578473549116,-0.0929221431423402,575.288589324964,1011.11299906501,279.416838031869,327.042865270826,-334.43135177994,1188.76558566232,6.28520195246447,-54.4036196230109,45.8590508192398,286.039643530293,-0.475233216100731,-2.50545997488299,-22.71954881497,-4.24057262863923,0.362660978977365,-0.738435010358214,-2.38375265480684,-5.80876205182051,-10.471162701314,-1.09924979007368,-13.1202507253441,-15.0983955274272,-21.6017502421842,-21.1455037307654,-17.4548105617607,0.738774980449793,-8.46005188716951,-0.683453659661726,-12.9406831093525,-6.98815109923144,-103.409205179522,-12.2677005620956,3371.93101110238
"4",-1.93964117555974,-2677.31706974152,-208.060927660005,-951.134469160176,-1055.06881105518,51.4632674918093,0.435100114970371,470.890221779852,864.502812541239,452.337689770868,550.897731988193,-400.934753016009,1252.63657251871,-25.6901444350107,-303.497327630945,98.1217123233769,374.386058803286,-0.378240018309295,-2.47041410771005,-24.2446463577446,-3.53828669269497,0.450509664676401,-0.743605863295557,-1.51763641603005,-6.25547947751523,-11.44964477526,-1.05384672724882,-12.3918710234906,-18.4233575023316,-25.5029309188073,-40.3469663346138,-20.4164380807451,0.684772387164133,-9.7574207305103,-0.827414308066473,-15.1055648093079,-9.63871770886714,-539.5291569401,-21.4449274287188,158.958189100393
"5",-6.7593261300999,-2534.36820055732,-341.463895194879,-898.863429061848,-437.58427893657,369.37279329961,-0.155781742431993,538.262127870321,711.166538920945,268.377993809876,388.277776156161,-320.49941313459,1290.7643305161,54.663509478203,-333.914159898283,134.380303933742,464.160255427345,-0.452356835812612,-2.86387041905817,-20.7142383200022,-3.44700962362575,0.243174695898706,-0.727233451514729,-2.37473080667925,-5.92507169664076,-14.1979367767313,-1.37868671802195,-16.2133107177014,-14.2458440352551,-29.5668942748128,-40.3548930957955,-16.9057697344747,0.813053056783393,-7.91041219842748,-0.686884615547958,-14.312064291505,-10.3023396126544,-458.506840258641,-25.4478035557982,-10.3123595761947
"6",-1.75535808242367,-2498.2447705564,-2.4810675904169,-540.043048865356,-897.331869678118,48.1195418594826,0.346987212153379,410.235455551685,901.441708211728,134.269866491362,331.581693842712,-329.634766313858,1437.87907539157,-54.2878083837468,-304.947673691734,214.041654342879,449.715279718448,-0.42316789099102,-2.44956077948305,-21.3928316655438,-4.13322691865992,0.422493274885355,-0.701495869240639,-2.15044417700829,-5.51459868393889,-10.1151126635762,-0.990225255287781,-12.749655445132,-14.9144849295813,-21.4199562379876,-19.4376858739289,-17.4560142997074,0.760825232436404,-8.48883597616851,-0.657793226780943,-12.6533374177968,-6.92613341853306,-99.776476558527,-12.0544098650207,246.940489097782
"7",-3.19669128775299,-2322.83516689278,-299.939576113313,-1094.2745234604,-696.655282996973,52.9172747990212,-0.329414756877754,414.12909212046,843.541986033525,214.309642565463,658.550764561592,-197.510975564873,1386.97244012979,-436.90670325993,-221.040718841487,-113.147286951352,472.552126106086,-0.472862264081176,-2.57184351291694,-28.1865923771333,-4.09798424330438,0.347592549867747,-0.824623808916068,-2.08108162641651,-6.87970743114481,-13.7458510806503,-1.31180289298521,-14.4466194358965,-19.2146432961564,-27.5946988262358,-47.1879421583368,-20.5313709304394,0.627081009782338,-9.759048000834,-0.980574856898066,-15.5422865042814,-10.512885484534,-940.34071190692,-25.5963679557495,712.337986341619
"8",-1.92203102411773,-2459.04349480889,-340.221551715018,-797.077950484979,-371.825534994765,35.2196679296011,6.16944182661538,732.547895608573,826.683850464431,269.147665813146,293.629465208933,-393.728074321129,1224.98087561901,-244.55466940108,-318.275276785457,245.298712422111,463.570676093102,-0.488627448890431,-2.79007742830222,-29.4917425654968,-4.3377883234548,0.369353044258031,-0.877210634793339,-1.90708820802574,-7.29868854260468,-14.3974701308977,-1.25302278005947,-15.6663503825921,-19.2116085190255,-28.3927843492999,-45.6292158323666,-20.877024751346,0.674218852922169,-9.92264705031835,-0.848038703435403,-15.402983317432,-10.4820045135999,-966.919530501443,-26.5033847033714,2350.47798591209
"9",-1.94158946067028,-2371.05797201573,-6.04374620239956,-635.070208916992,-720.206846658812,48.6774006669858,0.393152525933172,592.821893242293,662.057302244144,198.657141812458,367.423904567292,-389.013640806878,1292.2919115998,-76.953821239256,-311.593108665815,72.6099734223095,462.343236033238,-0.443416154151612,-2.41397141311351,-23.3398074827826,-4.17416340998318,0.396790361902846,-0.751588754785389,-2.14015632937564,-5.90192318427317,-11.0741919502465,-1.0976547954249,-12.7733906236714,-17.1820482790492,-23.8632021563278,-27.9220911332911,-19.2071025869972,0.669677077665004,-9.23782514394612,-0.842713340939417,-13.8484469252209,-8.19625968500113,-234.339301210911,-16.2374684239028,1998.04828690946
"10",-1.85324795431007,-2599.62647054879,-271.615721649034,-1086.48110299419,-2840.3873925562,39.7893882216977,0.263865899483066,501.788754892873,761.225165548044,336.149961463805,443.080212442449,-422.37946997568,1312.1539277975,10.3386893655893,-239.36287292301,183.42078920572,404.280457609224,-0.484027497724601,-2.52334183798194,-25.7534981668046,-4.14648620170815,0.355642828791056,-0.817524011531656,-2.15192845283341,-6.66576680557258,-11.801740445688,-1.25710135885437,-12.9448154393087,-18.6519983119073,-25.1899395172936,-38.331365334153,-20.2479789062149,0.638933296810464,-9.65212956113631,-0.963199969645556,-15.1462053809533,-9.30214549870033,-532.311640020612,-20.2914499960659,378.174927806502
